"SYNSET1ID","WORD1ID","SYNSET2ID","WORD2ID","LINKID"
301205942,14255,109791166,14255,81
301205942,14255,100858773,14257,81
301482386,14255,104940060,14257,81
100858773,14257,301205942,14255,81
104940060,14257,301482386,14255,81
109791359,14259,302732285,42858,81
110785901,14273,303041139,14276,81
303041139,14276,110785901,14273,81
114568163,14278,302848866,14279,81
302848866,14279,114568163,14278,81
113698457,14296,301395757,14368,81
107139443,14302,200909752,14302,81
107139443,14302,300227504,14305,81
200909752,14302,107139443,14302,81
200909752,14302,101224788,14303,81
101224788,14303,200909752,14302,81
104773876,14304,300227504,14305,81
300227504,14305,107139443,14302,81
300227504,14305,104773876,14304,81
100840461,14306,201447920,14306,81
104990174,12427,202097220,12427,81
107015566,12427,201401773,12427,81
107015566,12427,201730276,12427,81
107015566,12427,201883638,12427,81
107015566,12427,201884198,12427,81
107015566,12427,202178655,12427,81
107306355,12427,201401116,12427,81
107306355,12427,202179403,12427,81
107330324,12427,201883638,12427,81
201104318,12427,300571659,12438,81
201104318,12427,101178693,12446,81
201107257,12427,300571659,12438,81
201399407,12427,101163200,12446,81
201401116,12427,100548637,12427,81
201401116,12427,107306355,12427,81
201401116,12427,102812842,12441,81
201401773,12427,107015566,12427,81
201420202,12427,102812842,12441,81
201627472,12427,100548637,12427,81
201730276,12427,107015566,12427,81
201883638,12427,107015566,12427,81
201883638,12427,107330324,12427,81
201884198,12427,107015566,12427,81
201948997,12427,100314942,12427,81
202097220,12427,104990174,12427,81
202178655,12427,107015566,12427,81
202179403,12427,107306355,12427,81
300571659,12438,201104318,12427,81
300571659,12438,201107257,12427,81
102812842,12441,201401116,12427,81
102812842,12441,201420202,12427,81
101042144,12443,200824715,12445,81
101268072,12443,201815567,12445,81
101268072,12443,201815823,12445,81
113926114,12443,201815567,12445,81
113926114,12443,201815823,12445,81
200824715,12445,101042144,12443,81
201815567,12445,101268072,12443,81
201815567,12445,113926114,12443,81
201815823,12445,101268072,12443,81
201815823,12445,113926114,12443,81
101163200,12446,201399407,12427,81
101178693,12446,201104318,12427,81
300219897,12470,104616875,12471,81
300219897,12470,104615301,12477,81
104616875,12471,300219897,12470,81
109780160,12472,104615301,12477,81
100262469,12473,200293903,12476,81
100262469,12473,201679396,12476,81
100262469,12473,202754041,12476,81
200293903,12476,100262469,12473,81
200293903,12476,104615301,12477,81
201679396,12476,100262469,12473,81
201679396,12476,104615301,12477,81
202754041,12476,100262469,12473,81
202754041,12476,104615301,12477,81
104615301,12477,300219897,12470,81
104615301,12477,109780160,12472,81
104615301,12477,200293903,12476,81
104615301,12477,201679396,12476,81
104615301,12477,202754041,12476,81
102365969,12490,202419424,12490,81
202419424,12490,102365969,12490,81
106991997,12497,201898788,12497,81
201898788,12497,106991997,12497,81
300911295,12517,104831904,12519,81
301885231,12517,104831904,12519,81
104831904,12519,300911295,12517,81
104831904,12519,301885231,12517,81
102814024,12521,201428417,12521,81
102814024,12521,201502090,12521,81
102814024,12521,202341443,12521,81
201428417,12521,102814024,12521,81
201502090,12521,102814024,12521,81
202341443,12521,102814024,12521,81
201806499,12561,100426303,12562,81
100426303,12562,201806499,12561,81
107139443,12630,200913068,12630,81
200913068,12630,107139443,12630,81
107306500,12673,200793174,12673,81
107306500,12673,202187002,12673,81
200793174,12673,107306500,12673,81
200793174,12673,102818323,12674,81
202187002,12673,107306500,12673,81
202187002,12673,102818323,12674,81
102818323,12674,200793174,12673,81
102818323,12674,202187002,12673,81
107817479,12675,300801679,12688,81
300801679,12688,107817479,12675,81
115019938,12689,201271349,12689,81
201271349,12689,115019938,12689,81
107207537,12695,303040993,12696,81
110775707,12695,303040993,12696,81
303040993,12696,107207537,12695,81
303040993,12696,110775707,12695,81
103681965,12697,201402018,12697,81
201402018,12697,103681965,12697,81
200493437,12715,114436898,12717,81
114436898,12717,200493437,12715,81
200623622,12719,105616965,12721,81
105616965,12721,200623622,12719,81
200761454,12722,107117474,12741,81
200784244,12722,107117474,12741,81
202275041,12722,107117474,12741,81
200054345,12724,110015383,12725,81
110015383,12725,200054345,12724,81
109781171,12726,202322331,12726,81
109781171,12726,302033450,12737,81
202322331,12726,109781171,12726,81
302033450,12737,109781171,12726,81
107117474,12741,200761454,12722,81
107117474,12741,200784244,12722,81
107117474,12741,202275041,12722,81
200346415,12744,110298309,12745,81
200346415,12744,100236324,12746,81
200349400,12744,110041817,12745,81
200349400,12744,107220446,12746,81
202684276,12744,105800803,12746,81
110041817,12745,200349400,12744,81
110298309,12745,200346415,12744,81
100236324,12746,200346415,12744,81
105800803,12746,202684276,12744,81
107220446,12746,200349400,12744,81
201810004,12765,104617867,12767,81
201810004,12765,109844585,12768,81
202583683,12765,109932366,12768,81
104617867,12767,201810004,12765,81
109844585,12768,201810004,12765,81
109932366,12768,202583683,12765,81
106073307,12778,109546303,12779,81
106073307,12778,302671848,12780,81
109546303,12779,106073307,12778,81
109546303,12779,302671848,12779,81
302671848,12779,109546303,12779,81
302671848,12780,106073307,12778,81
106073307,12784,109546303,12785,81
106073307,12784,302671848,12786,81
109546303,12785,106073307,12784,81
109546303,12785,302671848,12785,81
302671848,12785,109546303,12785,81
302671848,12786,106073307,12784,81
202133957,12798,109564530,12800,81
109564530,12800,202133957,12798,81
104904688,12806,300371563,12806,81
300371563,12806,104904688,12806,81
100004475,12811,202619455,12254,81
113892381,12811,202608945,12254,81
108948055,12828,302672137,12829,81
106872019,12829,302672137,12829,81
302672137,12829,108948055,12828,81
302672137,12829,106872019,12829,81
109156047,12834,201344980,12834,81
109156047,12834,201345099,12834,81
201344980,12834,109156047,12834,81
201345099,12834,109156047,12834,81
100118416,12836,200003443,12836,81
200003443,12836,100118416,12836,81
101976468,12843,302672296,12844,81
302672296,12844,101976468,12843,81
109628258,12849,302972544,12849,81
302972544,12849,109628258,12849,81
302972544,12849,108783399,12861,81
108783399,12861,302972544,12849,81
105849463,12864,200723124,12868,81
105874271,12864,200684898,12868,81
104714272,12865,300647952,12866,81
300647952,12866,104714272,12865,81
300647952,12866,200684898,12868,81
300647952,12866,200685686,12868,81
200684898,12868,105874271,12864,81
200684898,12868,300647952,12866,81
200684898,12868,109782650,12870,81
200685686,12868,300647952,12866,81
200685891,12868,109781888,12870,81
200723124,12868,105849463,12864,81
109781888,12870,200685891,12868,81
109782650,12870,200684898,12868,81
102819647,12880,201299775,12880,81
107306662,12880,201299775,12880,81
201299775,12880,102819647,12880,81
201299775,12880,107306662,12880,81
104575149,12941,301247892,12943,81
107478808,12941,301247892,12943,81
100966876,12942,301746958,12943,81
107478808,12942,301247892,12943,81
109873524,12943,301247892,12943,81
109873524,12943,301746958,12943,81
301247892,12943,104575149,12941,81
301247892,12943,107478808,12941,81
301247892,12943,107478808,12942,81
301247892,12943,109873524,12943,81
301746958,12943,100966876,12942,81
301746958,12943,109873524,12943,81
107050925,12952,201050419,12952,81
107050925,12952,201050568,12952,81
201050419,12952,107050925,12952,81
201050419,12952,107050925,12954,81
201050568,12952,107050925,12952,81
201050568,12952,107050925,12954,81
107050925,12954,201050419,12952,81
107050925,12954,201050568,12952,81
105487680,12961,200258421,12961,81
200258421,12961,105487680,12961,81
100531575,12963,201713569,12963,81
201713569,12963,100531575,12963,81
200913068,12975,110710713,12976,81
110710713,12976,200913068,12975,81
202306022,12987,113179727,12990,81
113179727,12990,202306022,12987,81
109783759,12995,301465418,12995,81
301465418,12995,109783759,12995,81
102822847,13001,201368307,13001,81
107339625,13001,201417185,13001,81
201368307,13001,102822847,13001,81
201417185,13001,107339625,13001,81
201794793,13031,105616965,13033,81
105616965,13033,201794793,13031,81
108141249,13041,202487841,13041,81
202487841,13041,108141249,13041,81
102824937,13052,202036314,13052,81
113806876,13052,202036314,13052,81
113806876,13052,202039096,13052,81
113845339,13052,201282532,13052,81
113845339,13052,202039096,13052,81
201282532,13052,113845339,13052,81
201282532,13052,301026106,13057,81
201282532,13052,102825398,13061,81
202036314,13052,102824937,13052,81
202036314,13052,113806876,13052,81
202036314,13052,100108713,13061,81
202039096,13052,113806876,13052,81
202039096,13052,113845339,13052,81
202039096,13052,301026106,13057,81
202039096,13052,102825398,13061,81
104954005,13056,301026106,13057,81
301026106,13057,201282532,13052,81
301026106,13057,202039096,13052,81
301026106,13057,104954005,13056,81
100108713,13061,202036314,13052,81
102825398,13061,201282532,13052,81
102825398,13061,202039096,13052,81
110046948,13074,303059379,13074,81
303059379,13074,110046948,13074,81
202553279,13079,101229134,13080,81
202553279,13079,113206003,13080,81
101229134,13080,202553279,13079,81
113206003,13080,202553279,13079,81
113183706,13085,202205684,13085,81
113183706,13085,302672511,13091,81
202205684,13085,113183706,13085,81
202205684,13085,109784282,13091,81
104771898,13087,300225394,13088,81
107475850,13087,300225394,13088,81
300225394,13088,104771898,13087,81
300225394,13088,107475850,13087,81
300225394,13088,202295298,13094,81
300065107,13089,105074018,13094,81
109784282,13091,202205684,13085,81
302672511,13091,113183706,13085,81
200578312,13092,113452318,13093,81
113452318,13093,200578312,13092,81
105074018,13094,300065107,13089,81
105074018,13094,202294803,13094,81
105074018,13094,202295298,13094,81
202294803,13094,105074018,13094,81
202295298,13094,300225394,13088,81
202295298,13094,105074018,13094,81
101229134,13100,302672643,13101,81
302672643,13101,101229134,13100,81
106898397,13111,303059592,13111,81
108415173,13111,303059592,13111,81
109626579,13111,303059592,13111,81
303059592,13111,106898397,13111,81
303059592,13111,108415173,13111,81
303059592,13111,109626579,13111,81
300228210,13116,104772342,13120,81
301375872,13116,104772342,13120,81
301375872,13116,104772342,13123,81
104772342,13120,301375872,13116,81
104772342,13123,301375872,13116,81
109628418,13127,303059776,13127,81
303059776,13127,109628418,13127,81
302672771,13169,108510835,13175,81
302672771,13173,100005787,13175,81
302672771,13173,108510835,13175,81
100005787,13175,302672771,13173,81
108510835,13175,302672771,13169,81
108510835,13175,302672771,13173,81
114744191,13177,302673003,13178,81
302673003,13178,114744191,13177,81
114559303,13204,302673339,13207,81
302673339,13207,114559303,13204,81
202319782,13226,113927675,13229,81
113927675,13229,202319782,13226,81
108702241,13257,109682492,13260,81
109682492,13260,108702241,13257,81
109628541,13277,303059924,13277,81
303059924,13277,109628541,13277,81
107673327,13308,201386299,13308,81
113072906,13308,201386299,13308,81
201386299,13308,107673327,13308,81
201386299,13308,113072906,13308,81
102826717,13315,202341324,13315,81
108572476,13315,201307936,13315,81
108572476,13315,201308117,13315,81
108572476,13315,202341324,13315,81
201307936,13315,108572476,13315,81
201308117,13315,108572476,13315,81
202341324,13315,102826717,13315,81
202341324,13315,108572476,13315,81
201129831,13337,109785135,13339,81
109785135,13339,201129831,13337,81
100128369,13366,300229099,13366,81
300229099,13366,100128369,13366,81
301266727,13376,100015568,12423,81
301266727,13376,104761939,13378,81
301266727,13376,200411200,13379,81
104761939,13378,301266727,13376,81
200411200,13379,301266727,13376,81
202267535,13384,101088264,13385,81
202267535,13384,101088264,13387,81
202267881,13384,113207680,13387,81
101088264,13385,202267535,13384,81
101088264,13387,202267535,13384,81
113207680,13387,202267881,13384,81
100507691,13392,201158147,13392,81
113279344,13392,201158147,13392,81
201158147,13392,100507691,13392,81
201158147,13392,113279344,13392,81
201158147,13392,109786037,13459,81
201158147,13392,109786037,13471,81
200843807,13450,110140537,13452,81
200856244,13450,109962060,13452,81
202542436,13450,100751049,13451,81
202542436,13450,110140537,13452,81
100751049,13451,202542436,13450,81
109962060,13452,200856244,13450,81
110140537,13452,200843807,13450,81
110140537,13452,202542436,13450,81
200888265,13453,101038794,13454,81
101038794,13454,200888265,13453,81
109785736,13455,300159375,13455,81
300159375,13455,109785736,13455,81
105075067,13459,200205454,13459,81
105075067,13459,200206293,13459,81
105075067,13459,201109269,13459,81
109786037,13459,201158147,13392,81
200205454,13459,105075067,13459,81
200205454,13459,107286806,13465,81
200206293,13459,105075067,13459,81
200206293,13459,100261894,13465,81
201109269,13459,105075067,13459,81
100261894,13465,200206293,13459,81
107286806,13465,200205454,13459,81
109786037,13471,201158147,13392,81
112215710,13488,302673449,13489,81
302673449,13489,112215710,13488,81
102828443,13496,201586452,13496,81
201586452,13496,102828443,13496,81
200624272,13510,105616965,13514,81
105616965,13514,200624272,13510,81
200779173,13515,105912451,13520,81
201810004,13515,104617867,13517,81
104617867,13517,201810004,13515,81
105912451,13520,200779173,13515,81
109628678,13545,303060082,13545,81
303060082,13545,109628678,13545,81
106135735,13554,200681964,13554,81
106135735,13554,201088066,13554,81
200681964,13554,106135735,13554,81
201088066,13554,106135735,13554,81
106367544,13566,302865898,13571,81
106367544,13566,302866124,13571,81
302865898,13571,106367544,13566,81
302866124,13571,106367544,13566,81
109786719,13574,106422601,13577,81
302673735,13576,106422601,13577,81
106422601,13577,109786719,13574,81
106422601,13577,302673735,13576,81
302673889,13578,101046775,13579,81
101046775,13579,302673889,13578,81
104877573,13580,302673989,13581,81
302673989,13581,104877573,13580,81
109786840,13582,302674130,13583,81
302674130,13583,109786840,13582,81
109786987,13584,302674237,13585,81
302674237,13585,109786987,13584,81
107909133,13588,302674342,13589,81
107909133,13588,302674342,13590,81
302674342,13589,107909133,13588,81
302674342,13590,107909133,13588,81
302674548,13591,105931834,13592,81
105931834,13592,302674548,13591,81
105931834,13592,109787140,13593,81
109787140,13593,105931834,13592,81
115176976,13603,303011190,13603,81
303011190,13603,115176976,13603,81
115176976,13604,303011190,13604,81
303011190,13604,115176976,13604,81
105511000,13607,302674873,13615,81
302674873,13615,105511000,13607,81
107114213,13616,200776241,13616,81
200776241,13616,107114213,13616,81
102829509,13625,302042085,13625,81
302042085,13625,102829509,13625,81
105238987,13631,302056272,13631,81
302056272,13631,105238987,13631,81
102829645,13634,201938849,13634,81
102829645,13634,109920472,13647,81
201938849,13634,102829645,13634,81
201938849,13634,109920472,13644,81
201938849,13634,109920472,13647,81
109920472,13644,201938849,13634,81
109920472,13647,102829645,13634,81
109920472,13647,201938849,13634,81
100788525,13649,202244837,13649,81
106673104,13649,202304402,13649,81
107094555,13649,202244837,13649,81
107094555,13649,202302974,13649,81
107097600,13649,200761842,13649,81
200761842,13649,107097600,13649,81
200761842,13649,301617327,13652,81
200761842,13649,107097600,13654,81
200795382,13649,301617327,13652,81
200795382,13649,107116006,13654,81
202244837,13649,100788525,13649,81
202244837,13649,107094555,13649,81
202302974,13649,107094555,13649,81
202302974,13649,109787248,13653,81
202304402,13649,106673104,13649,81
202304402,13649,109787345,13653,81
202304402,13649,106673104,13654,81
301617327,13652,200761842,13649,81
301617327,13652,200795382,13649,81
109787248,13653,202302974,13649,81
109787345,13653,202304402,13649,81
106673104,13654,202304402,13649,81
107097600,13654,200761842,13649,81
107116006,13654,200795382,13649,81
111488133,13668,300681579,13668,81
300681579,13668,111488133,13668,81
100135618,13674,201418043,13674,81
201418043,13674,100135618,13674,81
200330627,13682,100389540,13684,81
200330627,13682,113824513,13684,81
200330627,13682,113824659,13684,81
200330627,13682,100389222,50230,81
202723977,13682,100389540,13684,81
202723977,13682,113824659,13684,81
202723977,13682,100389222,50230,81
100389540,13684,200330627,13682,81
100389540,13684,202723977,13682,81
113824513,13684,200330627,13682,81
113824659,13684,200330627,13682,81
106551157,9553,201811381,9550,81
109967146,9553,201507255,9550,81
111361350,9553,201352250,9550,81
300167408,9554,201811381,9550,81
300167408,9554,104617482,9559,81
300171217,9554,201352250,9550,81
300172108,9554,201507255,9550,81
300172108,9554,104619725,9559,81
104617482,9559,300167408,9554,81
104619725,9559,300172108,9554,81
105783480,9560,201811381,9550,81
300172851,9561,200728364,9562,81
200728364,9562,300172851,9561,81
200742160,9562,105666634,9563,81
105666634,9563,200742160,9562,81
100362643,9569,302659302,9571,81
107286388,9569,302659302,9571,81
111395168,9569,302659302,9571,81
113359591,9569,302659302,9571,81
302659302,9571,100362643,9569,81
302659302,9571,107286388,9569,81
302659302,9571,111395168,9569,81
302659302,9571,113359591,9569,81
302479897,9573,114441554,9576,81
301601563,9574,114441554,9576,81
302479897,9574,114441554,9576,81
114441554,9576,302479897,9573,81
114441554,9576,301601563,9574,81
114441554,9576,302479897,9574,81
100093204,9593,202248936,9593,81
100093204,9593,109546160,9600,81
202248936,9593,100093204,9593,81
202248936,9593,109546160,9600,81
109546160,9600,100093204,9593,81
109546160,9600,202248936,9593,81
109546160,9600,202248936,9600,81
202248936,9600,109546160,9600,81
302662210,9601,110060459,9864,81
302662210,9601,110728360,9864,81
300066755,9603,104790810,9605,81
300066755,9603,104790810,9606,81
300156411,9603,104769871,9605,81
300156411,9603,104769871,9606,81
300250985,9603,104790810,9605,81
300250985,9603,104790810,9606,81
104769871,9605,300156411,9603,81
104790810,9605,300066755,9603,81
104790810,9605,300250985,9603,81
104769871,9606,300156411,9603,81
104790810,9606,300066755,9603,81
104790810,9606,300250985,9603,81
104950230,9610,300175025,9611,81
300175025,9611,104950230,9610,81
300175025,9611,104950230,9612,81
104950230,9612,300175025,9611,81
110100011,9615,302880478,9615,81
302880478,9615,110100011,9615,81
302659466,9628,101000908,9629,81
302659466,9628,105994412,9629,81
101000908,9629,302659466,9628,81
105994412,9629,302659466,9628,81
102754016,9631,302659588,9631,81
302659588,9631,102754016,9631,81
113347133,9633,200698930,9633,81
200601828,9633,109757308,9639,81
200698930,9633,113347133,9633,81
200698930,9633,109757110,9639,81
100796259,9637,201721914,9637,81
201721914,9637,100796259,9637,81
109757110,9639,200698930,9633,81
109757308,9639,200601828,9633,81
300421701,9668,109424212,9670,81
109424212,9670,300421701,9668,81
114604312,9674,302659772,9675,81
302659772,9675,114604312,9674,81
200154196,9676,100366079,9677,81
200154196,9676,107298888,9677,81
200154196,9676,301343747,9678,81
200157758,9676,107298888,9677,81
200157758,9676,301343747,9678,81
100366079,9677,200154196,9676,81
107298888,9677,200154196,9676,81
107298888,9677,200157758,9676,81
301343747,9678,200154196,9676,81
301343747,9678,200157758,9676,81
109757442,9681,200873748,9681,81
109757442,9681,200920584,9681,81
200873748,9681,109757442,9681,81
200920584,9681,109757442,9681,81
107215537,9682,200350246,67917,81
303057463,9695,110763300,9706,81
110763300,9706,303057463,9695,81
105255567,9731,302660321,9734,81
105255567,9731,300816077,9745,81
105323821,9731,302660184,9734,81
302660184,9734,105323821,9731,81
302660321,9734,105255567,9731,81
300816077,9745,105255567,9731,81
111362061,9756,302661069,9759,81
115094402,9756,302660902,9759,81
115094402,9756,302660902,9760,81
302660902,9759,115094402,9756,81
302661069,9759,111362061,9756,81
302660902,9760,115094402,9756,81
202154003,9764,100878204,9765,81
100878204,9765,202154003,9764,81
200348074,9768,107216322,9769,81
200873748,9768,107216322,9769,81
107216322,9769,200348074,9768,81
107216322,9769,200873748,9768,81
300177411,9771,105092753,9773,81
105092753,9773,300177411,9771,81
114702177,9776,302661499,9777,81
302661499,9777,114702177,9776,81
300009637,9780,104813323,9783,81
301303307,9780,104629144,9782,81
301797068,9780,104629144,9782,81
104629144,9782,301303307,9780,81
104629144,9782,301797068,9780,81
104813323,9783,300009637,9780,81
108769811,9790,302661621,9791,81
302661621,9791,108769811,9790,81
108764650,9792,303057628,9793,81
106867829,9793,303057628,9793,81
109625428,9793,303057628,9793,81
303057628,9793,108764650,9792,81
303057628,9793,106867829,9793,81
303057628,9793,109625428,9793,81
102479162,9826,302661733,9826,81
302661733,9826,102479162,9826,81
108779201,9832,302973136,9834,81
109625753,9834,302973136,9834,81
302973136,9834,108779201,9832,81
302973136,9834,109625753,9834,81
108769975,9843,302989675,9844,81
106865085,9844,302989675,9844,81
109625584,9844,302989675,9844,81
302989675,9844,108769975,9843,81
302989675,9844,106865085,9844,81
302989675,9844,109625584,9844,81
105346007,9848,302661868,9849,81
302661868,9849,105346007,9848,81
302661991,9851,108292737,9852,81
302661991,9851,113931751,9852,81
108292737,9852,302661991,9851,81
113931751,9852,302661991,9851,81
300731638,9854,113931751,9855,81
302661991,9854,113931751,9855,81
113931751,9855,300731638,9854,81
113931751,9855,302661991,9854,81
301119500,9857,104714641,9863,81
302474813,9857,104714641,9863,81
200665893,9859,100155071,9861,81
200665893,9859,106782862,9861,81
200665893,9859,109736415,9862,81
100155071,9861,200665893,9859,81
106782862,9861,200665893,9859,81
109736415,9862,200665893,9859,81
104714641,9863,301119500,9857,81
104714641,9863,302474813,9857,81
110060459,9864,302662210,9601,81
110060459,9864,100241643,9889,81
110728360,9864,302662210,9601,81
110728360,9864,201707831,9864,81
110728360,9864,302662210,9867,81
110728360,9864,100931517,9889,81
201707831,9864,110728360,9864,81
302662210,9867,110728360,9864,81
101140975,9869,200805127,9870,81
105108264,9869,200805127,9870,81
200805127,9870,101140975,9869,81
200805127,9870,105108264,9869,81
200805127,9870,109759251,9872,81
109759251,9872,200805127,9870,81
101140975,9882,202478767,9883,81
105108264,9882,200805127,9883,81
200805127,9883,105108264,9882,81
200805127,9883,109759251,9888,81
202478767,9883,101140975,9882,81
109759251,9888,200805127,9883,81
100241643,9889,110060459,9864,81
100931517,9889,110728360,9864,81
105829735,9890,302554139,9891,81
302554139,9891,105829735,9890,81
109759451,9911,106452274,9914,81
302662440,9913,106452274,9914,81
302662664,9913,106452274,9914,81
106452274,9914,109759451,9911,81
106452274,9914,302662440,9913,81
106452274,9914,302662664,9913,81
113371746,9916,302662892,9917,81
302662892,9917,113371746,9916,81
301040188,9920,104731531,9922,81
104731531,9922,301040188,9920,81
102755049,9923,200062744,9923,81
200062744,9923,102755049,9923,81
110669661,9926,300721219,9927,81
300721219,9927,110669661,9926,81
109759568,9931,303017593,9932,81
303017593,9932,109759568,9931,81
302139609,9934,100857140,9935,81
100857140,9935,302139609,9934,81
111362556,9937,300271598,9938,81
300271598,9938,111362556,9937,81
300874893,9940,107368073,9942,81
300874893,9941,107368073,9942,81
107368073,9942,300874893,9940,81
107368073,9942,300874893,9941,81
111355196,9943,302663012,9944,81
302663012,9944,111355196,9943,81
106340684,9953,200999169,9953,81
106342871,9953,200999169,9953,81
200999169,9953,106340684,9953,81
200999169,9953,106342871,9953,81
302660595,9959,114466489,9963,81
114466489,9963,302660595,9959,81
113371894,9969,302663214,9970,81
302663214,9970,113371894,9969,81
200480954,9973,100103295,9994,81
200480954,9973,114512959,9994,81
102756747,9977,300182776,9977,81
102756944,9977,300182776,9977,81
300182776,9977,102756747,9977,81
300182776,9977,102756944,9977,81
300182776,9977,200480954,9997,81
300182776,9977,102757481,9998,81
301503850,9977,200481243,9997,81
301503850,9977,109759674,9998,81
100103295,9994,200480954,9973,81
114512959,9994,200480954,9973,81
200481243,9995,109759674,9998,81
200480954,9997,300182776,9977,81
200481243,9997,301503850,9977,81
200481243,9997,102757481,9998,81
200481243,9997,109759674,9998,81
102757481,9998,300182776,9977,81
102757481,9998,200481243,9997,81
109759674,9998,301503850,9977,81
109759674,9998,200481243,9995,81
109759674,9998,200481243,9997,81
102952487,10002,201934223,10002,81
102952487,10002,110268511,10016,81
201934223,10002,102952487,10002,81
110268511,10016,102952487,10002,81
300731760,10027,113939426,10028,81
300731966,10027,113930909,10028,81
301066205,10027,113930909,10028,81
113930909,10028,300731966,10027,81
113930909,10028,301066205,10027,81
113939426,10028,300731760,10027,81
113060133,10029,302663786,10030,81
302663786,10030,113060133,10029,81
302663320,10033,100668323,10034,81
302663320,10033,105514938,10034,81
100668323,10034,302663320,10033,81
105514938,10034,302663320,10033,81
100142234,10035,202153850,10035,81
202153850,10035,100142234,10035,81
302968540,10042,105375672,10047,81
105375672,10047,302968540,10042,81
302663568,10050,105879068,10051,81
105879068,10051,302663568,10050,81
302663686,10052,100395072,10055,81
201515991,10054,100395072,10055,81
100395072,10055,302663686,10052,81
100395072,10055,201515991,10054,81
103297296,10059,302664252,10060,81
113372337,10059,302664252,10060,81
302664252,10060,103297296,10059,81
302664252,10060,113372337,10059,81
115162221,10062,301258540,10068,81
301258540,10068,115162221,10062,81
113372658,10071,302664370,10072,81
302664370,10072,113372658,10071,81
109714443,10073,301860319,10073,81
109714443,10073,302363923,10073,81
301860319,10073,109714443,10073,81
302363923,10073,109714443,10073,81
114680841,10084,302664477,10085,81
302664477,10085,114680841,10084,81
105081209,10090,202554108,10090,81
201196096,10090,300184353,10092,81
202554108,10090,105081209,10090,81
104650405,10091,300184353,10092,81
300184353,10092,201196096,10090,81
300184353,10092,104650405,10091,81
300184353,10092,104650405,10093,81
300781300,10092,104650405,10093,81
104650405,10093,300184353,10092,81
104650405,10093,300781300,10092,81
107334555,10094,201969913,10094,81
201969913,10094,107334555,10094,81
100759862,10100,300030046,10101,81
104877065,10100,300030046,10101,81
300030046,10101,100759862,10100,81
300030046,10101,104877065,10100,81
300030046,10101,104877065,10103,81
104877065,10103,300030046,10101,81
201155946,10115,109760229,10117,81
109760229,10117,201155946,10115,81
201013049,10122,106665491,10128,81
105955240,10123,200641876,10123,81
105955240,10123,202532323,10123,81
105955240,10123,202650712,10123,81
105955240,10123,301598900,10123,81
200641876,10123,105955240,10123,81
202532323,10123,105955240,10123,81
202650712,10123,105955240,10123,81
300488278,10123,104726440,10126,81
300488278,10123,114439666,10126,81
301598900,10123,105955240,10123,81
301598900,10123,114439666,10126,81
301677788,10123,104726440,10126,81
301677788,10123,114439666,10126,81
104726440,10126,300488278,10123,81
104726440,10126,301677788,10123,81
114439666,10126,300488278,10123,81
114439666,10126,301598900,10123,81
114439666,10126,301677788,10123,81
106665491,10128,201013049,10122,81
100204893,10134,202037688,10139,81
202037688,10139,100204893,10134,81
202458151,10139,300344599,10140,81
202458151,10139,300344599,10141,81
300344599,10140,202458151,10139,81
300344599,10141,202458151,10139,81
106366800,10144,302938324,10145,81
106287842,10145,302938324,10145,81
106901457,10145,302938324,10145,81
302938324,10145,106366800,10144,81
302938324,10145,106287842,10145,81
302938324,10145,106901457,10145,81
201944152,10150,105567163,10151,81
201944152,10150,107998863,10151,81
201944152,10150,109760359,10153,81
105567163,10151,201944152,10150,81
107998863,10151,201944152,10150,81
109760359,10153,201944152,10150,81
300889596,10161,107485396,10162,81
300889596,10161,107485396,10164,81
107485396,10162,300889596,10161,81
107485396,10164,300889596,10161,81
107924894,10165,302665231,10166,81
107924894,10165,302665231,10167,81
302665231,10166,107924894,10165,81
302665231,10167,107924894,10165,81
302665412,10169,106030968,10170,81
106030968,10170,302665412,10169,81
114136968,10172,302665510,10173,81
302665510,10173,114136968,10172,81
100433651,10178,302665638,10179,81
302665638,10179,100433651,10178,81
200813177,10186,100204624,10188,81
202458151,10186,300344599,10187,81
300344599,10187,202458151,10186,81
100204624,10188,200813177,10186,81
200821726,10195,109760853,10199,81
201013049,10195,106668342,10196,81
201013049,10195,109748818,10199,81
106668342,10196,201013049,10195,81
109748818,10199,201013049,10195,81
109760853,10199,200821726,10195,81
202035294,10200,100385488,10201,81
100385488,10201,202035294,10200,81
302665744,10202,110670454,136707,81
200018519,10206,101262557,10208,81
200018806,10206,101262557,10208,81
101262557,10208,200018519,10206,81
101262557,10208,200018806,10206,81
106632471,10209,202266076,10209,81
113203889,10209,202266076,10209,81
202266076,10209,106632471,10209,81
202266076,10209,113203889,10209,81
300191603,10212,105607879,10213,81
301984591,10212,105607879,10213,81
301984591,10212,105609923,10213,81
105607879,10213,300191603,10212,81
105607879,10213,301984591,10212,81
105609923,10213,301984591,10212,81
301854054,10215,113899469,10217,81
113899469,10217,301854054,10215,81
107440070,10218,201783063,10218,81
201783063,10218,107440070,10218,81
300195400,10227,104713510,10229,81
301130245,10227,104713510,10229,81
301591657,10227,104713510,10229,81
104713510,10229,300195400,10227,81
104713510,10229,301130245,10227,81
104713510,10229,301591657,10227,81
300482429,10233,104746985,10235,81
300749750,10233,105094464,10235,81
301004722,10233,105580434,10235,81
301144153,10233,105580434,10235,81
302575244,10233,104643071,10235,81
104643071,10235,302575244,10233,81
104746985,10235,300482429,10233,81
105094464,10235,300749750,10233,81
105580434,10235,301004722,10233,81
